State,Term,Lag,Correlation,P-Value,N
Hawaii,Flu,lag_3w,0.25272402070736877,1.0376793556157412e-08,499
Hawaii,Flu,lag_4w,0.2617548253453589,3.0233659031048117e-09,498
Hawaii,Flu,lag_5w,0.26858195402185836,1.1670431185163901e-09,497
Hawaii,Flu,lag_6w,0.28666548828931365,7.756092601719156e-11,496
Hawaii,Flu,lag_7w,0.2839911974803644,1.231482097147401e-10,495
Hawaii,Influenza,lag_0w,0.27353157315809334,4.5891874584519293e-10,502
Hawaii,Influenza,lag_1w,0.2981465320603728,9.605651657673675e-12,501
Hawaii,Influenza,lag_2w,0.3026289171675323,4.7516912591597056e-12,500
Hawaii,Influenza,lag_3w,0.3002611210593818,7.427800880132438e-12,499
Hawaii,Influenza,lag_4w,0.3123767904441508,9.840747491606897e-13,498
Hawaii,Influenza,lag_5w,0.321724810648341,1.9726239185233398e-13,497
Hawaii,Influenza,lag_6w,0.32072926451663314,2.4945753836529895e-13,496
Hawaii,Influenza,lag_7w,0.3137599971790583,9.047904837586112e-13,495
Hawaii,Type A influenza,lag_0w,0.1540864667713231,0.0005312824722083743,502
Hawaii,Type A influenza,lag_1w,0.1707032467874299,0.00012327080381043602,501
Hawaii,Type A influenza,lag_2w,0.1851518394333716,3.102205899559906e-05,500
Hawaii,Type A influenza,lag_3w,0.17976159293062483,5.380730396876604e-05,499
Hawaii,Type A influenza,lag_4w,0.17257182803871302,0.00010861390660540831,498
Hawaii,Type A influenza,lag_5w,0.1696852652171612,0.00014414185601574988,497
Hawaii,Type A influenza,lag_6w,0.16887629874325577,0.00015762509207628176,496
Hawaii,Type A influenza,lag_7w,0.17086883376886403,0.00013339243241067725,495
Idaho,Influenza A virus,lag_0w,0.52281879288877,1.4605154836573461e-36,502
Idaho,Influenza A virus,lag_1w,0.5205398425349219,3.891554680909834e-36,501
Idaho,Influenza A virus,lag_2w,0.5048709497167143,1.0705891890738323e-33,500
Idaho,Influenza A virus,lag_3w,0.49251026010130755,7.509007910127199e-32,499
Idaho,Influenza A virus,lag_4w,0.4709262234074657,7.457385113201607e-29,498
Idaho,Influenza A virus,lag_5w,0.42517163875494296,3.088915989398775e-23,497
Idaho,Influenza A virus,lag_6w,0.3526943306401135,5.647311798838905e-16,496
Idaho,Influenza A virus,lag_7w,0.2883846903886932,6.177729367512562e-11,495
Idaho,Flu,lag_0w,0.005373470709659003,0.9044076850398601,502
Idaho,Flu,lag_1w,0.015125564106245278,0.7355669713073666,501
Idaho,Flu,lag_2w,0.024003957317839365,0.5923189828871058,500
Idaho,Flu,lag_3w,0.03490797434837102,0.4365297458352738,499
Idaho,Flu,lag_4w,0.030505047973001548,0.4970140549890281,498
Idaho,Flu,lag_5w,0.03389761636589273,0.450843060006388,497
Idaho,Flu,lag_6w,0.03927061031143983,0.3828113444148694,496
Idaho,Flu,lag_7w,0.05427375745943849,0.2280679869360756,495
Idaho,Influenza,lag_0w,0.0387930835156689,0.38575978995780374,502
Idaho,Influenza,lag_1w,0.04923633469496229,0.2713439997546851,501
Idaho,Influenza,lag_2w,0.060100892055726086,0.17967826720374025,500
Idaho,Influenza,lag_3w,0.07605437440611006,0.08967321727523407,499
Idaho,Influenza,lag_4w,0.08082298653770219,0.0715366929300647,498
Idaho,Influenza,lag_5w,0.08519198773914682,0.05770971508334523,497
Idaho,Influenza,lag_6w,0.09177770513684835,0.0410382690987318,496
Idaho,Influenza,lag_7w,0.09989195126527184,0.026256421984516883,495
Idaho,Type A influenza,lag_0w,-0.022706013638731436,0.6117805092787333,502
Idaho,Type A influenza,lag_1w,-0.022842607905632376,0.6099980869164476,501
Idaho,Type A influenza,lag_2w,-0.004493975451870748,0.9201559008111895,500
Idaho,Type A influenza,lag_3w,0.0071997900081366,0.8725424719760717,499
Idaho,Type A influenza,lag_4w,0.017301532740853227,0.7001202887253263,498
Idaho,Type A influenza,lag_5w,0.012478529193707646,0.7813959206773278,497
Idaho,Type A influenza,lag_6w,-0.0010549894335538327,0.9813021261078675,496
Idaho,Type A influenza,lag_7w,-0.0013873192554653344,0.9754387023922472,495
Illinois,Influenza A virus,lag_0w,0.636498935145692,2.2518147898637155e-58,502
Illinois,Influenza A virus,lag_1w,0.6297227136519588,1.0521818571498612e-56,501
Illinois,Influenza A virus,lag_2w,0.6258483424965244,1.0071597877682422e-55,500
Illinois,Influenza A virus,lag_3w,0.6190361457430085,4.0766768684554567e-54,499
Illinois,Influenza A virus,lag_4w,0.5880818378165188,1.1816686446625733e-47,498
Illinois,Influenza A virus,lag_5w,0.5302444806648994,2.209694639597604e-37,497
Illinois,Influenza A virus,lag_6w,0.46397058026282945,7.608724748125252e-28,496
Illinois,Influenza A virus,lag_7w,0.3937264306289263,8.375780004047734e-20,495
Illinois,Flu,lag_0w,0.09574337035855844,0.03197317617246721,502
Illinois,Flu,lag_1w,0.1296563653761152,0.0036475759321874923,501
Illinois,Flu,lag_2w,0.17158756009580067,0.00011533052596819712,500
Illinois,Flu,lag_3w,0.21900819855421455,7.808192202620121e-07,499
Illinois,Flu,lag_4w,0.2620111995181318,2.914473085080262e-09,498
Illinois,Flu,lag_5w,0.2907792755475813,3.8559008389087895e-11,497
Illinois,Flu,lag_6w,0.3162047426074114,5.584314785627731e-13,496
Illinois,Flu,lag_7w,0.31420177151933454,8.37555211798465e-13,495
Illinois,Influenza,lag_0w,0.13822236841736382,0.001908501384563648,502
Illinois,Influenza,lag_1w,0.173021224534379,9.923268581286082e-05,501
Illinois,Influenza,lag_2w,0.2151253196310382,1.2022285504539374e-06,500
Illinois,Influenza,lag_3w,0.2646733697198933,1.913986672070749e-09,499
Illinois,Influenza,lag_4w,0.3122748494906454,1.0017612072254261e-12,498
Illinois,Influenza,lag_5w,0.3464571483499473,1.836821433602111e-15,497
Illinois,Influenza,lag_6w,0.37402881823309614,6.465766742368951e-18,496
Illinois,Influenza,lag_7w,0.37322393294199885,8.308423086929648e-18,495
Illinois,Type A influenza,lag_0w,0.10928195561205836,0.014296011489288328,502
Illinois,Type A influenza,lag_1w,0.13296981622103016,0.002862922038404013,501
Illinois,Type A influenza,lag_2w,0.16288235271575968,0.0002546895250375973,500
Illinois,Type A influenza,lag_3w,0.18290336432129956,3.952688064827735e-05,499
Illinois,Type A influenza,lag_4w,0.18639493540861707,2.8408902553601297e-05,498
Illinois,Type A influenza,lag_5w,0.18843082730872338,2.3563290973695375e-05,497
Illinois,Type A influenza,lag_6w,0.1908285756793782,1.880625413322313e-05,496
Illinois,Type A influenza,lag_7w,0.1869241470173423,2.8487739769354014e-05,495
Indiana,Influenza A virus,lag_0w,0.6104700200226683,1.3756644657926183e-52,502
Indiana,Influenza A virus,lag_1w,0.6018641030311289,1.0803975975014298e-50,501
Indiana,Influenza A virus,lag_2w,0.5859593654620657,1.9953291293101863e-47,500
Indiana,Influenza A virus,lag_3w,0.556094851186497,7.569101210953442e-42,499
Indiana,Influenza A virus,lag_4w,0.521137950305777,5.066599175396926e-36,498
Indiana,Influenza A virus,lag_5w,0.4600485722762443,2.1237947133873614e-27,497
Indiana,Influenza A virus,lag_6w,0.387475530587702,3.242926827799821e-19,496
Indiana,Influenza A virus,lag_7w,0.32318418660423925,1.6943583712780803e-13,495
Indiana,Flu,lag_0w,0.05887218678640378,0.18786996933547592,502
Indiana,Flu,lag_1w,0.08732559341273623,0.050764872251595546,501
Indiana,Flu,lag_2w,0.11819545795987771,0.008154734127764095,500
Indiana,Flu,lag_3w,0.1408992646109984,0.0016032642145586452,499
Indiana,Flu,lag_4w,0.15957566165983966,0.00035014448015915423,498
Indiana,Flu,lag_5w,0.17488485442137774,8.883537140558948e-05,497
Indiana,Flu,lag_6w,0.179193673424555,5.9877520314716845e-05,496
Indiana,Flu,lag_7w,0.1723285614113952,0.00011656531067064811,495
Indiana,Influenza,lag_0w,0.11452906589092433,0.010225088847940668,502
Indiana,Influenza,lag_1w,0.14363854905295653,0.001265162061527185,501
Indiana,Influenza,lag_2w,0.17584572098152187,7.716694629233281e-05,500
Indiana,Influenza,lag_3w,0.19628513726481958,1.0021057540055704e-05,499
Indiana,Influenza,lag_4w,0.21931496804472794,7.72419800881608e-07,498
Indiana,Influenza,lag_5w,0.23608993817253704,1.0068548047065375e-07,497
Indiana,Influenza,lag_6w,0.23938745128849,6.790724888023521e-08,496
Indiana,Influenza,lag_7w,0.23282427110235757,1.6137522044106472e-07,495
Indiana,Type A influenza,lag_0w,0.08553341546835797,0.05547463597781554,502
Indiana,Type A influenza,lag_1w,0.10701016459787888,0.01657000474432477,501
Indiana,Type A influenza,lag_2w,0.13291068385237037,0.0029036698112977492,500
Indiana,Type A influenza,lag_3w,0.13585388218577893,0.0023560110945664453,499
Indiana,Type A influenza,lag_4w,0.14139783281783683,0.0015593789336619144,498
Indiana,Type A influenza,lag_5w,0.1398431865947909,0.0017773680370128308,497
Indiana,Type A influenza,lag_6w,0.12650639753298248,0.004777474384277484,496
Indiana,Type A influenza,lag_7w,0.11677566700451152,0.009310746271507159,495
Iowa,Influenza A virus,lag_0w,0.5682223849423804,2.9031315550052295e-44,502
Iowa,Influenza A virus,lag_1w,0.5411538906082921,1.8654831849057694e-39,501
Iowa,Influenza A virus,lag_2w,0.506430016133965,6.298436147632276e-34,500
Iowa,Influenza A virus,lag_3w,0.45695309841411264,4.1090138501957265e-27,499
Iowa,Influenza A virus,lag_4w,0.3996118395966276,1.617782429755645e-20,498
Iowa,Influenza A virus,lag_5w,0.3395443937320695,7.083365929793707e-15,497
Iowa,Influenza A virus,lag_6w,0.2741749090681552,5.293293270958713e-10,496
Iowa,Influenza A virus,lag_7w,0.21901900733659949,8.636287073661351e-07,495
Iowa,Flu,lag_0w,0.053363744590798984,0.23267217975325025,502
Iowa,Flu,lag_1w,0.07696070782611339,0.08527552620793924,501
Iowa,Flu,lag_2w,0.09384698367258815,0.03591734674950829,500
Iowa,Flu,lag_3w,0.10670469486290554,0.017105344488745317,499
Iowa,Flu,lag_4w,0.12623970880801225,0.004781896269922048,498
Iowa,Flu,lag_5w,0.14266563505839577,0.0014284816598818168,497
Iowa,Flu,lag_6w,0.13943040507524157,0.0018541886239289056,496
Iowa,Flu,lag_7w,0.1269784441898858,0.004663380915789478,495
Iowa,Influenza,lag_0w,0.10839973648260096,0.015105325425380923,502
Iowa,Influenza,lag_1w,0.1333289263127954,0.002787842732089875,501
Iowa,Influenza,lag_2w,0.15021365124838393,0.0007527452984427659,500
Iowa,Influenza,lag_3w,0.1675199740083776,0.00017037173236099165,499
Iowa,Influenza,lag_4w,0.18563256111026177,3.066988743450216e-05,498
Iowa,Influenza,lag_5w,0.2011681348224511,6.1917096943143426e-06,497
Iowa,Influenza,lag_6w,0.1952852493092378,1.1841771129960881e-05,496
Iowa,Influenza,lag_7w,0.18146331901014792,4.8892409253800166e-05,495
Iowa,Type A influenza,lag_0w,0.0946985334072846,0.03390210814983818,502
Iowa,Type A influenza,lag_1w,0.11895184559128553,0.007691484556025616,501
Iowa,Type A influenza,lag_2w,0.13463580146040638,0.002554925668159332,500
Iowa,Type A influenza,lag_3w,0.13401794791211616,0.00270184177998993,499
Iowa,Type A influenza,lag_4w,0.1252215382460839,0.005135116036006362,498
Iowa,Type A influenza,lag_5w,0.1260073883539095,0.004903691870473292,497
Iowa,Type A influenza,lag_6w,0.11599745777697047,0.009720928320920101,496
Iowa,Type A influenza,lag_7w,0.10809784241766346,0.016128321693900924,495
Kansas,Influenza A virus,lag_0w,0.6658092893091185,1.3574432515149797e-65,502
Kansas,Influenza A virus,lag_1w,0.6578364441226647,1.997081792179419e-63,501
Kansas,Influenza A virus,lag_2w,0.6537376015180365,2.796786842872016e-62,500
Kansas,Influenza A virus,lag_3w,0.6291332601821545,2.373256351658611e-56,499
Kansas,Influenza A virus,lag_4w,0.588011771646101,1.2193084834952332e-47,498
Kansas,Influenza A virus,lag_5w,0.5205562199404192,7.30840708278941e-36,497
Kansas,Influenza A virus,lag_6w,0.45091356789274867,3.26673924598096e-26,496
Kansas,Influenza A virus,lag_7w,0.3813472082404916,1.397325678802027e-18,495
Kansas,Flu,lag_0w,0.17010334545523198,0.00012831507611100427,502
Kansas,Flu,lag_1w,0.21069940317509303,1.956899315258486e-06,501
Kansas,Flu,lag_2w,0.2502818949312567,1.4031680031034892e-08,500
Kansas,Flu,lag_3w,0.2725976443318145,5.950292666305256e-10,499
Kansas,Flu,lag_4w,0.28890927747531975,4.9735312221125355e-11,498
Kansas,Flu,lag_5w,0.29959319202202017,9.140858845648936e-12,497
Kansas,Flu,lag_6w,0.31748434594526437,4.452371067063822e-13,496
Kansas,Flu,lag_7w,0.30586493505574197,3.5197195446340277e-12,495
Kansas,Influenza,lag_0w,0.22497295371665785,3.515663740725329e-07,502
Kansas,Influenza,lag_1w,0.2665765019057545,1.3450647930606536e-09,501
Kansas,Influenza,lag_2w,0.30635961123905475,2.5173383376931112e-12,500
Kansas,Influenza,lag_3w,0.33307057107729254,2.1584761165311267e-14,499
Kansas,Influenza,lag_4w,0.3553719413372281,2.8618576815275843e-16,498
Kansas,Influenza,lag_5w,0.3696155471291294,1.5554013095151636e-17,497
Kansas,Influenza,lag_6w,0.38392475197373643,7.244456415069266e-19,496
Kansas,Influenza,lag_7w,0.3718125762635301,1.1267438279666597e-17,495
Kansas,Type A influenza,lag_0w,0.17770447752707605,6.24083201759768e-05,502
Kansas,Type A influenza,lag_1w,0.19877054032188918,7.367662766418896e-06,501
Kansas,Type A influenza,lag_2w,0.22784795148618922,2.60520175484742e-07,500
Kansas,Type A influenza,lag_3w,0.24108323148578828,4.9663226249309807e-08,499
Kansas,Type A influenza,lag_4w,0.2367775733256834,8.949959505043463e-08,498
Kansas,Type A influenza,lag_5w,0.22925555912123902,2.378639694195408e-07,497
Kansas,Type A influenza,lag_6w,0.23388112091986984,1.372534026085074e-07,496
Kansas,Type A influenza,lag_7w,0.22929376157766368,2.5035304122941224e-07,495
Kentucky,Influenza A virus,lag_0w,0.5806422779794439,1.3842171666130213e-46,502
Kentucky,Influenza A virus,lag_1w,0.5738222061109213,3.277138295647544e-45,501
Kentucky,Influenza A virus,lag_2w,0.5611213476157976,8.159794723192882e-43,500
Kentucky,Influenza A virus,lag_3w,0.5446829048996329,6.806980000137208e-40,499
Kentucky,Influenza A virus,lag_4w,0.5014002998376716,4.622397614639709e-33,498
Kentucky,Influenza A virus,lag_5w,0.42587038151112644,2.576658256086924e-23,497
Kentucky,Influenza A virus,lag_6w,0.35140746606607065,7.316915107459117e-16,496
Kentucky,Influenza A virus,lag_7w,0.291134770446579,3.986890450381819e-11,495
Kentucky,Flu,lag_0w,0.05450244409193113,0.2228408888240287,502
Kentucky,Flu,lag_1w,0.08861018800448758,0.0474444449084188,501
Kentucky,Flu,lag_2w,0.1275482500682037,0.00428201095302558,500
Kentucky,Flu,lag_3w,0.15908698775633293,0.0003603112322701394,499
Kentucky,Flu,lag_4w,0.16764674706100588,0.0001709888674740296,498
Kentucky,Flu,lag_5w,0.1692273645481247,0.0001503181633364205,497
Kentucky,Flu,lag_6w,0.1858652368700348,3.109156262329287e-05,496
Kentucky,Flu,lag_7w,0.20705765062265463,3.3919975929106126e-06,495
Kentucky,Influenza,lag_0w,0.10462158323189315,0.019043517718731202,502
Kentucky,Influenza,lag_1w,0.13785629770012747,0.0019833618077637134,501
Kentucky,Influenza,lag_2w,0.17948207500659727,5.434306529059157e-05,500
Kentucky,Influenza,lag_3w,0.21692912894262828,9.979114102409664e-07,499
Kentucky,Influenza,lag_4w,0.22690973050172597,3.0899022854070994e-07,498
Kentucky,Influenza,lag_5w,0.22834624311818386,2.6615716538944694e-07,497
Kentucky,Influenza,lag_6w,0.25115136364048857,1.4243901689181047e-08,496
Kentucky,Influenza,lag_7w,0.2715066698092213,8.195296403094471e-10,495
Kentucky,Type A influenza,lag_0w,0.17623979902629833,7.187612853693061e-05,502
Kentucky,Type A influenza,lag_1w,0.19669654698125366,9.204386273783383e-06,501
Kentucky,Type A influenza,lag_2w,0.20249694668777035,5.01872946075379e-06,500
Kentucky,Type A influenza,lag_3w,0.20573846538983503,3.5868724307670536e-06,499
Kentucky,Type A influenza,lag_4w,0.20820546921731506,2.7850078727963357e-06,498
Kentucky,Type A influenza,lag_5w,0.20137068015118045,6.057249265557496e-06,497
Kentucky,Type A influenza,lag_6w,0.19446889116833055,1.2899054852190596e-05,496
Kentucky,Type A influenza,lag_7w,0.19796396112871342,9.110537152910145e-06,495
Louisiana,Influenza A virus,lag_0w,0.5685866772275734,2.489817145519869e-44,502
Louisiana,Influenza A virus,lag_1w,0.5812811772382013,1.2853876507069224e-46,501
Louisiana,Influenza A virus,lag_2w,0.5897229378948948,3.682273369163808e-48,500
Louisiana,Influenza A virus,lag_3w,0.5895363785884555,4.9645779036985606e-48,499
Louisiana,Influenza A virus,lag_4w,0.5856249139955709,3.5321713633792223e-47,498
Louisiana,Influenza A virus,lag_5w,0.5547663880825597,1.8663927007734603e-41,497
Louisiana,Influenza A virus,lag_6w,0.5043360102654812,2.3177416598571487e-33,496
Louisiana,Influenza A virus,lag_7w,0.4474798870666229,9.56933099424463e-26,495
Louisiana,Flu,lag_0w,0.005946706217754713,0.8942668524193049,502
Louisiana,Flu,lag_1w,0.02497957480419688,0.5769748236290544,501
Louisiana,Flu,lag_2w,0.049864450569245766,0.2657493573779441,500
Louisiana,Flu,lag_3w,0.07483498530903784,0.09495169188716371,499
Louisiana,Flu,lag_4w,0.10459414830927198,0.019561435441039342,498
Louisiana,Flu,lag_5w,0.12583397475980435,0.004963541763295891,497
Louisiana,Flu,lag_6w,0.14531276206908544,0.0011730835648075012,496
Louisiana,Flu,lag_7w,0.16482816032330144,0.0002303737254030413,495
Louisiana,Influenza,lag_0w,0.04824681994443436,0.28062303204619143,502
Louisiana,Influenza,lag_1w,0.07257732728104588,0.10467857451963075,501
Louisiana,Influenza,lag_2w,0.09938686073202602,0.026263030313037894,500
Louisiana,Influenza,lag_3w,0.12579658074641561,0.004889534856970764,499
Louisiana,Influenza,lag_4w,0.1598648998642034,0.00034146130042250734,498
Louisiana,Influenza,lag_5w,0.1854105838865542,3.194223762431221e-05,497
Louisiana,Influenza,lag_6w,0.2072953065888837,3.2287697640538225e-06,496
Louisiana,Influenza,lag_7w,0.22522206268161038,4.118356779345482e-07,495
Louisiana,Type A influenza,lag_0w,0.041452534417100874,0.35400861216452006,502
Louisiana,Type A influenza,lag_1w,0.05942220544952035,0.1842110548917625,501
Louisiana,Type A influenza,lag_2w,0.07619523177426682,0.08875766459240413,500
Louisiana,Type A influenza,lag_3w,0.0903399322404035,0.04368442576791614,499
Louisiana,Type A influenza,lag_4w,0.09285609340517426,0.03831783943123675,498
Louisiana,Type A influenza,lag_5w,0.09786373521304173,0.02914867301127159,497
Louisiana,Type A influenza,lag_6w,0.10712870726963261,0.016999345229857864,496
Louisiana,Type A influenza,lag_7w,0.11970167957812058,0.007674755805159264,495
Maine,Influenza A virus,lag_0w,0.41998607476894045,7.172646529310489e-23,502
Maine,Influenza A virus,lag_1w,0.35926029529127596,1.0415319763708828e-16,501
Maine,Influenza A virus,lag_2w,0.300559478587212,6.7328926823335e-12,500
Maine,Influenza A virus,lag_3w,0.2445511991345808,3.140881823247461e-08,499
Maine,Influenza A virus,lag_4w,0.1867210974561424,2.7490663896494992e-05,498
Maine,Influenza A virus,lag_5w,0.11954552435881313,0.0076315451298733395,497
Maine,Influenza A virus,lag_6w,0.059392682326936355,0.18664597445584066,496
Maine,Influenza A virus,lag_7w,0.019760918713123236,0.660963001075168,495
Maine,Flu,lag_0w,0.002707609030242409,0.9517464052660796,502
Maine,Flu,lag_1w,0.005992586248557027,0.8935620013109153,501
Maine,Flu,lag_2w,0.007593006948315339,0.8655116853136491,500
Maine,Flu,lag_3w,0.011525660541736028,0.7973126417621816,499
Maine,Flu,lag_4w,0.013886403274280947,0.7572272408602901,498
Maine,Flu,lag_5w,0.010205169155858715,0.8204688838590132,497
Maine,Flu,lag_6w,0.000578345393894994,0.9897491678814148,496
Maine,Flu,lag_7w,-0.016843099414439358,0.7085423897316657,495
Maine,Influenza,lag_0w,0.02979741958219454,0.5053437235878194,502
Maine,Influenza,lag_1w,0.03509671698614808,0.43312807687769006,501
Maine,Influenza,lag_2w,0.035266487299864424,0.43136752071744855,500
Maine,Influenza,lag_3w,0.0410769392355538,0.35983758850848674,499
Maine,Influenza,lag_4w,0.04740260535417847,0.291074340186153,498
Maine,Influenza,lag_5w,0.04573396057240352,0.30889894198687545,497
Maine,Influenza,lag_6w,0.027975331853000846,0.5342115623910448,496
Maine,Influenza,lag_7w,0.01058409696731822,0.8142921479723724,495
Maine,Type A influenza,lag_0w,-0.03550166320633272,0.42737317371536926,502
Maine,Type A influenza,lag_1w,-0.02097599002166106,0.6395093173892498,501
Maine,Type A influenza,lag_2w,-0.007174221787730951,0.872864514363769,500
Maine,Type A influenza,lag_3w,-0.00821509876488721,0.8547554397827557,499
Maine,Type A influenza,lag_4w,-0.02794938757605951,0.5337641291297265,498
Maine,Type A influenza,lag_5w,-0.016418402754270197,0.7150169266460714,497
Maine,Type A influenza,lag_6w,-0.022185946801541886,0.6220701743648216,496
Maine,Type A influenza,lag_7w,-0.03112157504754811,0.4896735518581748,495
Maryland,Influenza A virus,lag_0w,0.6188089183776955,2.2073849937731066e-54,502
Maryland,Influenza A virus,lag_1w,0.6192390979563821,2.2661128639696437e-54,501
Maryland,Influenza A virus,lag_2w,0.6174040288032252,7.232832927006831e-54,500
Maryland,Influenza A virus,lag_3w,0.5949065342341341,4.312242425407993e-49,499
Maryland,Influenza A virus,lag_4w,0.5596049914441646,2.2117888774807378e-42,498
Maryland,Influenza A virus,lag_5w,0.49128860650518347,1.4742970549870357e-31,497
Maryland,Influenza A virus,lag_6w,0.4158350061195475,3.68334847983534e-22,496
Maryland,Influenza A virus,lag_7w,0.33900932718747545,8.889527381380344e-15,495
Maryland,Flu,lag_0w,0.06549843151332468,0.14280329215270032,502
Maryland,Flu,lag_1w,0.10705516540885743,0.01652424314061057,501
Maryland,Flu,lag_2w,0.15103863933830414,0.0007031928384938899,500
Maryland,Flu,lag_3w,0.192151391726428,1.5468370078564712e-05,499
Maryland,Flu,lag_4w,0.2266675048554171,3.1831174368500345e-07,498
Maryland,Flu,lag_5w,0.24322560599121656,3.988214509064818e-08,497
Maryland,Flu,lag_6w,0.25457914900119705,8.90034696912613e-09,496
Maryland,Flu,lag_7w,0.23105240284660244,2.013417442562966e-07,495
Maryland,Influenza,lag_0w,0.11716479393006633,0.008598186345838183,502
Maryland,Influenza,lag_1w,0.15925265103711383,0.0003455508001573051,501
Maryland,Influenza,lag_2w,0.19979282743121557,6.738398735494605e-06,500
Maryland,Influenza,lag_3w,0.23850101286605097,6.953972799869277e-08,499
Maryland,Influenza,lag_4w,0.2797319489959009,2.0968841633065309e-10,498
Maryland,Influenza,lag_5w,0.299170763941081,9.804802521074629e-12,497
Maryland,Influenza,lag_6w,0.30227530983006007,6.133488549831775e-12,496
Maryland,Influenza,lag_7w,0.28210502557306577,1.6498833414236298e-10,495
Maryland,Type A influenza,lag_0w,0.10423413816523774,0.01949399023552888,502
Maryland,Type A influenza,lag_1w,0.13270546570252226,0.0029193608826461547,501
Maryland,Type A influenza,lag_2w,0.16229912092944754,0.00026819911976580345,500
Maryland,Type A influenza,lag_3w,0.16778306963009484,0.00016633912762036742,499
Maryland,Type A influenza,lag_4w,0.16371012709696317,0.0002435559596386315,498
Maryland,Type A influenza,lag_5w,0.16130521130205258,0.00030540240760775145,497
Maryland,Type A influenza,lag_6w,0.1640519078964398,0.00024323477149873794,496
Maryland,Type A influenza,lag_7w,0.16570049397182504,0.00021313956008754396,495
Massachusetts,Influenza A virus,lag_0w,0.6128908261049093,4.197950253905394e-53,502
Massachusetts,Influenza A virus,lag_1w,0.58044382239267,1.8566650231031387e-46,501
Massachusetts,Influenza A virus,lag_2w,0.5406260388896014,2.7175050933180394e-39,500
Massachusetts,Influenza A virus,lag_3w,0.4944685375054389,3.964101383200798e-32,499
Massachusetts,Influenza A virus,lag_4w,0.43701763677928396,1.2110736929602727e-24,498
Massachusetts,Influenza A virus,lag_5w,0.3641640263418877,4.954212129692435e-17,497
Massachusetts,Influenza A virus,lag_6w,0.2920554379025062,3.286387230171082e-11,496
Massachusetts,Influenza A virus,lag_7w,0.22874552253453748,2.678519711367845e-07,495
Massachusetts,Flu,lag_0w,0.04092596299131172,0.36016101521129595,502
Massachusetts,Flu,lag_1w,0.060826901414746753,0.17403620926301808,501
Massachusetts,Flu,lag_2w,0.07883094161263848,0.0782311364628835,500
Massachusetts,Flu,lag_3w,0.09884019892228753,0.027258630110982725,499
Massachusetts,Flu,lag_4w,0.11429478730482692,0.010693673550980717,498
Massachusetts,Flu,lag_5w,0.11690775826863226,0.009089462396985139,497
Massachusetts,Flu,lag_6w,0.10659076751586134,0.01756473109501162,496
Massachusetts,Flu,lag_7w,0.07738618603289096,0.08543951809496522,495
Massachusetts,Influenza,lag_0w,0.09761184979832095,0.028757078105615373,502
Massachusetts,Influenza,lag_1w,0.11736162693118822,0.008552574668387065,501
Massachusetts,Influenza,lag_2w,0.13590006571924695,0.002324081770167361,500
Massachusetts,Influenza,lag_3w,0.15950621389457187,0.0003474401425782342,499
Massachusetts,Influenza,lag_4w,0.17727564646223123,6.959253126677273e-05,498
Massachusetts,Influenza,lag_5w,0.1767371453546944,7.451337857131142e-05,497
Massachusetts,Influenza,lag_6w,0.16455319727391418,0.00023264289712589319,496
Massachusetts,Influenza,lag_7w,0.1350244244669318,0.0026098501673969265,495
Massachusetts,Type A influenza,lag_0w,0.04915139461672775,0.27169233181695507,502
Massachusetts,Type A influenza,lag_1w,0.06430124138253249,0.1506756463317226,501
Massachusetts,Type A influenza,lag_2w,0.07778369099955397,0.08228550516360449,500
Massachusetts,Type A influenza,lag_3w,0.0809525927725511,0.07079735839842272,499
Massachusetts,Type A influenza,lag_4w,0.07809247259288171,0.08168619807722638,498
Massachusetts,Type A influenza,lag_5w,0.07624678759433237,0.08950778726343722,497
Massachusetts,Type A influenza,lag_6w,0.06785265083326113,0.1312790831669105,496
Massachusetts,Type A influenza,lag_7w,0.047549985945565656,0.291039909766656,495
Michigan,Influenza A virus,lag_0w,0.5743048336408568,2.17892307452257e-45,502
Michigan,Influenza A virus,lag_1w,0.5334734609374985,3.4220408587805327e-38,501
Michigan,Influenza A virus,lag_2w,0.4837118911624396,1.1012985813322509e-30,500
Michigan,Influenza A virus,lag_3w,0.4469756206643088,7.021100031823258e-26,499
Michigan,Influenza A virus,lag_4w,0.4074193464746384,2.4550832188535265e-21,498
Michigan,Influenza A virus,lag_5w,0.359952694696168,1.1943094500164872e-16,497
Michigan,Influenza A virus,lag_6w,0.30869041795817376,2.0664738841028577e-12,496
Michigan,Influenza A virus,lag_7w,0.2630604500251035,2.799962524668327e-09,495
Michigan,Flu,lag_0w,0.09663266637501461,0.030406051533134817,502
Michigan,Flu,lag_1w,0.12058043766106102,0.0068907336899887055,501
Michigan,Flu,lag_2w,0.13911279933349155,0.0018205492501854748,500
Michigan,Flu,lag_3w,0.15814717910456338,0.00039079753316825414,499
Michigan,Flu,lag_4w,0.17075013530833552,0.00012865190686610762,498
Michigan,Flu,lag_5w,0.18244170336581417,4.287581787610582e-05,497
Michigan,Flu,lag_6w,0.18911931453943898,2.239402393721967e-05,496
Michigan,Flu,lag_7w,0.17884300467700942,6.300875780844218e-05,495
Michigan,Influenza,lag_0w,0.13356772639765901,0.002712064012043279,502
Michigan,Influenza,lag_1w,0.15911332141763018,0.000349766895176336,501
Michigan,Influenza,lag_2w,0.1777411123248655,6.433239168438255e-05,500
Michigan,Influenza,lag_3w,0.1960946486357701,1.0225602613119764e-05,499
